frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist
15:08:49.988108,"[0.541034996509552, 0.2878809869289398]","[0.5481946468353271, 0.299285888671875]","[0.5459232926368713, 0.27167508006095886]","[0.5983321666717529, 0.21057379245758057]","[0.6243806481361389, 0.45758092403411865]","[0.6479403972625732, 0.67835533618927]","[0.44878074526786804, 0.28812456130981445]","[0.469013512134552, 0.28868424892425537]","[0.4767311215400696, 0.2685967683792114]","[0.40133875608444214, 0.1836445927619934]","[0.3534127175807953, 0.46202802658081055]","[0.3380093574523926, 0.6642315983772278]"
15:08:50.056652,"[0.5423229336738586, 0.2877030372619629]","[0.5470771789550781, 0.26237526535987854]","[0.5445564389228821, 0.2050502598285675]","[0.5979744791984558, 0.2011066973209381]","[0.6242786049842834, 0.45702871680259705]","[0.6478058695793152, 0.6798320412635803]","[0.44875919818878174, 0.2883197069168091]","[0.4655592143535614, 0.2632232904434204]","[0.47672998905181885, 0.19009993970394135]","[0.3991669714450836, 0.18552812933921814]","[0.35334312915802, 0.46199020743370056]","[0.3376922905445099, 0.6662791967391968]"
15:08:50.117946,"[0.5433445572853088, 0.2877971827983856]","[0.5492593050003052, 0.26632487773895264]","[0.5455836653709412, 0.21866440773010254]","[0.5976764559745789, 0.19897593557834625]","[0.6240566968917847, 0.4576219320297241]","[0.6477835178375244, 0.6808035373687744]","[0.44944295287132263, 0.28954610228538513]","[0.47034770250320435, 0.2679997384548187]","[0.47985246777534485, 0.21393729746341705]","[0.3984552025794983, 0.1841156780719757]","[0.3533325493335724, 0.4605894386768341]","[0.3375774323940277, 0.6674352884292603]"
15:08:50.177231,"[0.5430896282196045, 0.2976403534412384]","[0.5501888394355774, 0.27176791429519653]","[0.5483271479606628, 0.22452813386917114]","[0.5971947312355042, 0.1987062245607376]","[0.6238739490509033, 0.45787379145622253]","[0.6476782560348511, 0.6820259094238281]","[0.4497700333595276, 0.29717886447906494]","[0.47187602519989014, 0.2707667350769043]","[0.48208171129226685, 0.2179705947637558]","[0.39768606424331665, 0.18303753435611725]","[0.3532046675682068, 0.459231972694397]","[0.3375658094882965, 0.6679276823997498]"
15:08:50.236176,"[0.543051540851593, 0.29850322008132935]","[0.5550664663314819, 0.2730245292186737]","[0.5547693371772766, 0.23090484738349915]","[0.5969141721725464, 0.19917143881320953]","[0.6237230896949768, 0.45785078406333923]","[0.6476994752883911, 0.682710587978363]","[0.44988176226615906, 0.2966310977935791]","[0.4738783836364746, 0.27608025074005127]","[0.4860835373401642, 0.22474095225334167]","[0.3971841037273407, 0.18313026428222656]","[0.3528044521808624, 0.4586811065673828]","[0.3375014364719391, 0.6679345965385437]"
15:08:50.294015,"[0.5430873036384583, 0.2986671030521393]","[0.5544856190681458, 0.2751997411251068]","[0.5548850893974304, 0.23305724561214447]","[0.5964567065238953, 0.19931989908218384]","[0.6234526038169861, 0.4578529894351959]","[0.6476901173591614, 0.6836166381835938]","[0.44988372921943665, 0.29612505435943604]","[0.4736795723438263, 0.27659109234809875]","[0.48527735471725464, 0.22129669785499573]","[0.3955855667591095, 0.1870935559272766]","[0.3524096608161926, 0.4582557678222656]","[0.33751675486564636, 0.6679298281669617]"
15:08:50.352349,"[0.5431680083274841, 0.29835209250450134]","[0.5541363954544067, 0.2797314524650574]","[0.554641842842102, 0.23466560244560242]","[0.5960694551467896, 0.1995338499546051]","[0.6233519911766052, 0.45785290002822876]","[0.6476966142654419, 0.6847740411758423]","[0.450107604265213, 0.29679039120674133]","[0.4734751284122467, 0.27801647782325745]","[0.48501503467559814, 0.22197312116622925]","[0.3942350745201111, 0.1873689442873001]","[0.35205668210983276, 0.4576561450958252]","[0.33751821517944336, 0.6691569685935974]"
15:08:50.411044,"[0.5437887907028198, 0.29926881194114685]","[0.5538874268531799, 0.27984800934791565]","[0.5546724200248718, 0.2219831496477127]","[0.596558153629303, 0.19980409741401672]","[0.6233545541763306, 0.45806625485420227]","[0.6476994156837463, 0.6860424876213074]","[0.45061638951301575, 0.2975802719593048]","[0.4708876609802246, 0.2780678868293762]","[0.4830297827720642, 0.20868773758411407]","[0.39426910877227783, 0.1876683086156845]","[0.35182276368141174, 0.45307284593582153]","[0.3375180959701538, 0.6695248484611511]"
15:08:50.469788,"[0.5440353751182556, 0.29492008686065674]","[0.5503302812576294, 0.2716588079929352]","[0.5513069033622742, 0.20790332555770874]","[0.5920855402946472, 0.20383353531360626]","[0.6239879727363586, 0.45941635966300964]","[0.6476720571517944, 0.6868937015533447]","[0.45040175318717957, 0.2975918650627136]","[0.4701682925224304, 0.2760426700115204]","[0.4809422791004181, 0.20072142779827118]","[0.3938400149345398, 0.1882646232843399]","[0.35044530034065247, 0.4533379375934601]","[0.33751675486564636, 0.6716610789299011]"
15:08:50.528936,"[0.5441333055496216, 0.29610157012939453]","[0.5503212809562683, 0.2773576080799103]","[0.5514349341392517, 0.2139473706483841]","[0.5927899479866028, 0.20466271042823792]","[0.6246326565742493, 0.4605135917663574]","[0.6476408243179321, 0.6884560585021973]","[0.4504047930240631, 0.29766222834587097]","[0.4709256887435913, 0.2784743010997772]","[0.4809918701648712, 0.20599554479122162]","[0.39303192496299744, 0.18907615542411804]","[0.3495616614818573, 0.4534491002559662]","[0.33740681409835815, 0.6727694272994995]"
